                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    321,                0.43826,                0.29514,                0.85734,                0.93741,                0.98636,                  0.995,                0.90761,                0.50871,                0.26503,                0.83419,             0.00033486,             0.00033486,             0.00033486
                    322,                0.42044,                0.29635,                0.84074,                0.94224,                0.98351,                  0.995,                0.89645,                0.50833,                0.27706,                0.83437,             0.00033306,             0.00033306,             0.00033306
                    323,                0.41803,                0.28563,                0.83654,                0.94261,                0.96779,                  0.995,                0.89101,                0.51927,                0.29263,                0.83872,             0.00033126,             0.00033126,             0.00033126
                    324,                0.44854,                0.31222,                0.86178,                0.96228,                 0.9765,                  0.995,                0.89839,                0.50057,                0.27526,                0.83303,             0.00032946,             0.00032946,             0.00032946
                    325,                0.42766,                0.27863,                 0.8477,                  0.971,                0.96985,                  0.995,                 0.9076,                0.47904,                0.26464,                0.82856,             0.00032766,             0.00032766,             0.00032766
                    326,                0.40478,                0.28828,                0.85955,                0.98009,                0.97309,                  0.995,                0.90928,                0.45667,                0.24698,                0.82545,             0.00032586,             0.00032586,             0.00032586
                    327,                0.46658,                0.31843,                 0.8708,                0.97471,                      1,                  0.995,                0.92307,                0.45243,                0.23098,                0.82585,             0.00032406,             0.00032406,             0.00032406
                    328,                0.46351,                0.29973,                 0.8457,                0.98509,                      1,                  0.995,                0.91602,                0.48023,                0.24253,                0.83073,             0.00032226,             0.00032226,             0.00032226
                    329,                0.43961,                0.30861,                0.85242,                0.98462,                      1,                  0.995,                0.91528,                0.47484,                0.24358,                 0.8277,             0.00032046,             0.00032046,             0.00032046
                    330,                0.44914,                0.31246,                0.85675,                0.97534,                      1,                  0.995,                0.90399,                0.46868,                0.23764,                0.82478,             0.00031866,             0.00031866,             0.00031866
                    331,                0.42497,                0.30372,                0.85317,                0.96395,                      1,                  0.995,                0.90083,                0.47485,                0.23698,                0.82329,             0.00031686,             0.00031686,             0.00031686
                    332,                0.44358,                0.30444,                0.85476,                0.95771,                      1,                0.99405,                0.90163,                0.45937,                0.24184,                0.82238,             0.00031506,             0.00031506,             0.00031506
                    333,                 0.4413,                0.28958,                0.84634,                0.94723,                0.98892,                0.99405,                0.89872,                0.44566,                0.24259,                0.82154,             0.00031326,             0.00031326,             0.00031326
                    334,                0.42768,                0.31785,                0.86468,                0.94525,                0.98744,                0.99357,                   0.91,                0.43575,                0.24178,                 0.8209,             0.00031146,             0.00031146,             0.00031146
                    335,                0.42096,                0.31193,                0.84966,                0.93394,                0.99805,                0.99357,                0.91921,                0.44155,                 0.2392,                0.82235,             0.00030966,             0.00030966,             0.00030966
                    336,                 0.4223,                0.28831,                0.84642,                0.92982,                      1,                0.99405,                0.92132,                0.46896,                0.23314,                 0.8273,             0.00030786,             0.00030786,             0.00030786
                    337,                0.42179,                 0.3083,                0.84424,                0.94649,                      1,                  0.995,                0.92177,                 0.4699,                0.23024,                 0.8253,             0.00030606,             0.00030606,             0.00030606
                    338,                  0.432,                0.27942,                0.84668,                0.96749,                      1,                  0.995,                0.91772,                0.46181,                0.21912,                 0.8217,             0.00030426,             0.00030426,             0.00030426
                    339,                0.44007,                0.28908,                0.84989,                 0.9778,                      1,                  0.995,                0.92522,                0.45842,                0.21433,                0.82077,             0.00030246,             0.00030246,             0.00030246
                    340,                0.43868,                0.29013,                0.85666,                 0.9768,                0.99887,                  0.995,                0.90723,                0.46824,                0.22287,                0.82303,             0.00030066,             0.00030066,             0.00030066
                    341,                0.46226,                0.31681,                0.86085,                0.96925,                0.98753,                  0.995,                0.90711,                0.48839,                0.23764,                0.82879,             0.00029886,             0.00029886,             0.00029886
                    342,                 0.4341,                0.29041,                0.83516,                0.96829,                0.98304,                  0.995,                0.90483,                0.51169,                0.24904,                0.83654,             0.00029706,             0.00029706,             0.00029706
                    343,                0.43304,                0.31224,                0.86631,                0.97453,                0.98096,                  0.995,                 0.9028,                0.52939,                0.25343,                0.84307,             0.00029526,             0.00029526,             0.00029526
                    344,                0.43262,                0.29533,                0.84977,                0.97966,                 0.9801,                  0.995,                0.91133,                0.50071,                 0.2601,                 0.8356,             0.00029346,             0.00029346,             0.00029346
                    345,                0.42955,                0.29461,                0.84809,                0.98027,                0.98027,                  0.995,                0.90688,                 0.4684,                 0.2431,                0.82807,             0.00029166,             0.00029166,             0.00029166
                    346,                0.42468,                0.28376,                0.85405,                0.97574,                0.98049,                  0.995,                0.90713,                0.44786,                0.23074,                0.82243,             0.00028986,             0.00028986,             0.00028986
                    347,                0.41339,                0.28904,                0.84827,                0.97845,                0.98023,                  0.995,                0.90939,                0.45192,                0.23087,                0.82246,             0.00028806,             0.00028806,             0.00028806
                    348,                0.43313,                0.28799,                0.85357,                0.97955,                 0.9809,                  0.995,                0.91172,                0.46294,                0.23126,                0.82536,             0.00028626,             0.00028626,             0.00028626
                    349,                0.41056,                0.29614,                0.85079,                0.98227,                0.98378,                  0.995,                0.89949,                0.46962,                0.22574,                0.82801,             0.00028446,             0.00028446,             0.00028446
                    350,                0.41267,                0.29337,                0.85166,                 0.9841,                0.98656,                  0.995,                0.90044,                0.47803,                0.22228,                0.82992,             0.00028266,             0.00028266,             0.00028266
                    351,                 0.4292,                0.30206,                0.84949,                0.97874,                0.99028,                  0.995,                0.90038,                0.48221,                0.22304,                0.83051,             0.00028086,             0.00028086,             0.00028086
                    352,                0.41592,                0.28782,                0.85651,                0.97509,                0.99035,                  0.995,                0.90991,                0.49331,                0.23161,                0.83289,             0.00027906,             0.00027906,             0.00027906
                    353,                0.43922,                0.28895,                0.84019,                0.97865,                0.99042,                  0.995,                0.89798,                0.47865,                0.22539,                0.82811,             0.00027726,             0.00027726,             0.00027726
                    354,                 0.4199,                 0.2946,                0.84461,                0.98119,                      1,                  0.995,                0.89995,                0.45418,                0.19879,                0.81939,             0.00027546,             0.00027546,             0.00027546
                    355,                0.41098,                0.28425,                 0.8454,                0.98457,                      1,                  0.995,                0.89912,                0.44455,                0.19454,                0.81561,             0.00027366,             0.00027366,             0.00027366
                    356,                0.44034,                0.28222,                 0.8455,                0.98671,                      1,                  0.995,                0.90479,                0.46497,                0.20075,                0.82115,             0.00027186,             0.00027186,             0.00027186
                    357,                0.42468,                 0.3016,                0.84953,                0.98621,                      1,                  0.995,                0.91165,                0.49485,                0.21308,                0.83138,             0.00027006,             0.00027006,             0.00027006
                    358,                0.41451,                0.28383,                0.84871,                0.98671,                      1,                  0.995,                0.91911,                0.51318,                0.21588,                0.83885,             0.00026826,             0.00026826,             0.00026826
                    359,                 0.4253,                0.28569,                0.85162,                0.98707,                      1,                  0.995,                0.90674,                0.51691,                0.21804,                0.83939,             0.00026646,             0.00026646,             0.00026646
                    360,                 0.4108,                0.27584,                0.84686,                0.98625,                      1,                  0.995,                0.91209,                0.46748,                0.20309,                0.82573,             0.00026466,             0.00026466,             0.00026466
                    361,                0.40654,                0.27689,                0.83733,                 0.9838,                0.99882,                  0.995,                0.92359,                0.44821,                0.19631,                0.81945,             0.00026286,             0.00026286,             0.00026286
                    362,                 0.4237,                0.27693,                0.84297,                0.97227,                0.99033,                  0.995,                0.92298,                0.44302,                 0.2011,                0.81724,             0.00026106,             0.00026106,             0.00026106
                    363,                0.40196,                0.26443,                 0.8383,                0.98765,                0.96269,                  0.995,                0.91322,                0.45153,                0.21641,                 0.8192,             0.00025926,             0.00025926,             0.00025926
                    364,                0.40066,                0.26876,                0.83183,                0.98656,                0.96002,                0.99405,                0.91616,                0.46883,                0.25016,                0.82582,             0.00025747,             0.00025747,             0.00025747
                    365,                0.40268,                0.27218,                  0.832,                0.98675,                0.95455,                0.99405,                0.91653,                0.46131,                0.25821,                0.82611,             0.00025567,             0.00025567,             0.00025567
                    366,                0.40645,                0.27164,                0.83505,                0.98482,                 0.9531,                 0.9927,                0.91363,                0.46252,                0.25777,                0.82677,             0.00025387,             0.00025387,             0.00025387
                    367,                0.39952,                0.27068,                 0.8444,                0.98345,                0.95082,                 0.9927,                0.90231,                0.47319,                0.25961,                0.82762,             0.00025207,             0.00025207,             0.00025207
                    368,                0.39974,                0.27772,                0.84517,                0.98056,                 0.9426,                0.99409,                0.92021,                 0.5012,                 0.2638,                0.83145,             0.00025027,             0.00025027,             0.00025027
                    369,                0.41296,                0.26724,                0.84612,                0.97316,                0.94961,                0.99452,                  0.924,                0.48734,                 0.2494,                0.82835,             0.00024847,             0.00024847,             0.00024847
                    370,                0.39608,                0.27449,                0.84394,                0.94976,                0.95091,                0.99452,                0.90051,                0.46816,                0.24317,                 0.8233,             0.00024667,             0.00024667,             0.00024667
                    371,                0.41124,                 0.3143,                0.86466,                0.93319,                0.95322,                0.99452,                0.90683,                0.45622,                0.24177,                0.81956,             0.00024487,             0.00024487,             0.00024487
                    372,                0.40349,                0.28935,                0.85547,                0.92407,                0.96401,                  0.995,                 0.9081,                0.44364,                0.24834,                0.81483,             0.00024307,             0.00024307,             0.00024307
                    373,                0.39463,                0.27136,                0.83478,                0.92394,                0.97366,                  0.995,                0.91311,                0.44594,                0.24281,                0.81512,             0.00024127,             0.00024127,             0.00024127
                    374,                0.40368,                0.26775,                0.84152,                0.92877,                0.98003,                  0.995,                 0.9145,                0.44633,                0.23919,                0.81572,             0.00023947,             0.00023947,             0.00023947
                    375,                0.41093,                0.27756,                0.85067,                0.96312,                0.98033,                  0.995,                0.91021,                0.44767,                0.22389,                 0.8173,             0.00023767,             0.00023767,             0.00023767
                    376,                0.40694,                0.26044,                0.83646,                0.98309,                0.99597,                  0.995,                0.92301,                0.44728,                 0.2004,                0.81932,             0.00023587,             0.00023587,             0.00023587
                    377,                0.40725,                 0.2658,                0.83922,                 0.9799,                0.99994,                  0.995,                0.91518,                0.44002,                 0.1986,                0.81718,             0.00023407,             0.00023407,             0.00023407
                    378,                 0.3868,                0.27345,                0.85339,                0.97229,                      1,                  0.995,                0.90314,                0.43531,                0.19732,                0.81428,             0.00023227,             0.00023227,             0.00023227
                    379,                0.41431,                0.28222,                0.84068,                0.96274,                      1,                  0.995,                0.91632,                0.43452,                0.19981,                0.81298,             0.00023047,             0.00023047,             0.00023047
                    380,                 0.3937,                0.28062,                0.83927,                0.94943,                      1,                  0.995,                0.92517,                0.44968,                0.21217,                0.81469,             0.00022867,             0.00022867,             0.00022867
                    381,                0.40984,                0.27678,                0.85384,                0.94607,                      1,                  0.995,                 0.9134,                0.47208,                0.21777,                0.81828,             0.00022687,             0.00022687,             0.00022687
                    382,                0.39231,                  0.278,                0.85637,                0.94524,                      1,                  0.995,                0.92027,                0.48483,                0.21914,                0.82013,             0.00022507,             0.00022507,             0.00022507
                    383,                0.40649,                 0.2913,                0.84253,                0.94675,                      1,                  0.995,                0.90338,                0.48669,                0.22049,                0.82037,             0.00022327,             0.00022327,             0.00022327
                    384,                0.40813,                0.28508,                0.85228,                0.95918,                      1,                  0.995,                 0.9095,                0.45336,                0.22139,                0.81398,             0.00022147,             0.00022147,             0.00022147
                    385,                0.41638,                0.30876,                0.85276,                0.96879,                      1,                  0.995,                 0.9077,                0.44312,                0.21273,                0.81408,             0.00021967,             0.00021967,             0.00021967
                    386,                0.41703,                0.27329,                0.85445,                0.97022,                0.99924,                  0.995,                0.90891,                0.44302,                0.21619,                0.81624,             0.00021787,             0.00021787,             0.00021787
                    387,                0.39823,                0.27586,                0.86071,                0.98179,                0.96937,                  0.995,                0.90635,                0.44837,                0.22683,                0.81905,             0.00021607,             0.00021607,             0.00021607
                    388,                0.40313,                0.26581,                0.84543,                 0.9701,                 0.9695,                0.99357,                0.90071,                0.47716,                0.24649,                0.82672,             0.00021427,             0.00021427,             0.00021427
                    389,                0.39852,                0.26511,                0.82925,                0.96879,                   0.97,                0.99357,                0.90893,                0.47938,                0.24683,                0.82741,             0.00021247,             0.00021247,             0.00021247
                    390,                0.40313,                0.27896,                0.85336,                0.96899,                   0.97,                0.99357,                 0.9011,                0.47109,                0.24192,                0.82622,             0.00021067,             0.00021067,             0.00021067
                    391,                0.42628,                0.29757,                 0.8487,                0.97416,                0.97092,                  0.995,                0.90402,                0.44905,                0.22365,                 0.8222,             0.00020887,             0.00020887,             0.00020887
                    392,                0.40118,                0.28177,                0.85022,                0.96916,                0.97196,                  0.995,                0.90527,                0.44601,                0.21889,                0.82115,             0.00020707,             0.00020707,             0.00020707
                    393,                0.39744,                0.26263,                0.84378,                0.97111,                0.97247,                  0.995,                0.90604,                0.45653,                0.21476,                0.82253,             0.00020527,             0.00020527,             0.00020527
                    394,                0.40884,                 0.2666,                0.84848,                0.96991,                0.97389,                  0.995,                 0.9196,                0.47223,                 0.2199,                0.82615,             0.00020347,             0.00020347,             0.00020347
                    395,                 0.3978,                0.25675,                0.84271,                0.96672,                0.98279,                  0.995,                0.91448,                0.48191,                0.21643,                0.82818,             0.00020167,             0.00020167,             0.00020167
                    396,                0.39763,                0.27182,                0.83776,                0.97757,                0.98753,                  0.995,                0.91328,                0.50721,                0.21754,                0.83111,             0.00019987,             0.00019987,             0.00019987
                    397,                0.39822,                0.27873,                0.85074,                0.97292,                0.99119,                  0.995,                0.91374,                0.49004,                0.21208,                0.82647,             0.00019807,             0.00019807,             0.00019807
                    398,                0.40123,                0.28021,                0.83917,                0.96702,                 0.9911,                  0.995,                0.90888,                0.47218,                0.21284,                0.82147,             0.00019627,             0.00019627,             0.00019627
                    399,                0.39325,                0.25858,                0.84294,                0.96287,                0.99087,                  0.995,                0.91297,                0.46287,                0.21833,                0.81857,             0.00019447,             0.00019447,             0.00019447
                    400,                0.40737,                0.30289,                0.86066,                0.97742,                0.99094,                  0.995,                0.89546,                0.47706,                0.22502,                0.82084,             0.00019267,             0.00019267,             0.00019267
                    401,                0.39639,                0.25011,                0.84057,                0.98266,                0.99103,                  0.995,                 0.8954,                0.48169,                0.22179,                0.82207,             0.00019087,             0.00019087,             0.00019087
                    402,                0.38633,                0.27164,                0.84052,                0.98428,                  0.991,                  0.995,                0.90219,                0.47802,                0.21771,                0.82152,             0.00018907,             0.00018907,             0.00018907
                    403,                0.38153,                0.26359,                0.85045,                0.98268,                0.99042,                  0.995,                0.90173,                0.46949,                0.21636,                0.81995,             0.00018727,             0.00018727,             0.00018727
                    404,                0.39602,                0.28945,                0.85041,                0.97947,                0.98277,                  0.995,                0.89299,                0.45848,                0.21384,                0.81773,             0.00018547,             0.00018547,             0.00018547
                    405,                0.40641,                0.27912,                0.84607,                0.97766,                0.97814,                  0.995,                0.90172,                0.45666,                0.21535,                0.81767,             0.00018367,             0.00018367,             0.00018367
                    406,                0.38638,                0.26255,                0.83009,                0.97496,                 0.9734,                  0.995,                0.89308,                0.45599,                0.21802,                0.81793,             0.00018187,             0.00018187,             0.00018187
                    407,                0.38434,                0.25825,                0.83496,                0.97845,                0.98007,                  0.995,                0.90038,                0.45481,                0.20845,                 0.8171,             0.00018007,             0.00018007,             0.00018007
                    408,                0.38221,                0.26502,                0.84144,                0.98124,                0.99253,                  0.995,                0.89522,                0.45761,                0.20544,                0.81696,             0.00017827,             0.00017827,             0.00017827
                    409,                0.38861,                0.25981,                0.84425,                0.97983,                0.99321,                  0.995,                0.90258,                0.45709,                0.20306,                 0.8169,             0.00017647,             0.00017647,             0.00017647
                    410,                0.38657,                0.26612,                0.84674,                0.98062,                 0.9951,                  0.995,                0.90254,                0.45437,                0.20216,                0.81585,             0.00017467,             0.00017467,             0.00017467
                    411,                0.36962,                0.25524,                0.84714,                0.97803,                0.99974,                  0.995,                0.91254,                0.44599,                0.19993,                0.81433,             0.00017287,             0.00017287,             0.00017287
                    412,                0.38377,                0.26169,                0.84938,                0.97963,                0.97031,                  0.995,                0.90535,                 0.4558,                0.21307,                0.82081,             0.00017107,             0.00017107,             0.00017107
                    413,                0.37559,                0.24245,                0.84639,                0.98026,                0.97036,                  0.995,                 0.9046,                 0.4616,                0.21616,                0.82305,             0.00016927,             0.00016927,             0.00016927
                    414,                0.38109,                0.24525,                0.84499,                0.98226,                0.97072,                  0.995,                0.90604,                 0.4634,                 0.2092,                0.82263,             0.00016747,             0.00016747,             0.00016747
                    415,                0.37318,                0.26681,                0.84521,                0.98259,                0.97942,                  0.995,                0.92456,                0.45882,                 0.2038,                 0.8201,             0.00016567,             0.00016567,             0.00016567
                    416,                0.39258,                0.27817,                0.84211,                 0.9835,                      1,                  0.995,                0.90853,                0.45281,                0.19922,                0.81738,             0.00016387,             0.00016387,             0.00016387
                    417,                0.38569,                0.26282,                0.85788,                0.98325,                      1,                  0.995,                0.91128,                0.44717,                0.19841,                0.81626,             0.00016207,             0.00016207,             0.00016207
                    418,                0.38486,                 0.2868,                0.84772,                0.98214,                      1,                  0.995,                0.90659,                0.44342,                0.19466,                0.81573,             0.00016027,             0.00016027,             0.00016027
                    419,                0.39125,                0.26334,                0.83732,                0.98176,                      1,                  0.995,                0.89936,                0.44498,                0.19499,                0.81605,             0.00015848,             0.00015848,             0.00015848
                    420,                0.37561,                0.25109,                0.82969,                0.97669,                      1,                  0.995,                0.91351,                0.45146,                0.19373,                0.81655,             0.00015668,             0.00015668,             0.00015668
                    421,                0.37422,                0.24759,                0.84104,                0.97477,                      1,                  0.995,                0.90518,                0.45606,                0.19503,                0.81719,             0.00015488,             0.00015488,             0.00015488
                    422,                0.37788,                0.23951,                0.84867,                0.97418,                0.99553,                  0.995,                0.90572,                0.45742,                0.19541,                0.81787,             0.00015308,             0.00015308,             0.00015308
                    423,                 0.3841,                0.26237,                0.83865,                0.97532,                0.99067,                  0.995,                0.91236,                0.45602,                0.19492,                0.81853,             0.00015128,             0.00015128,             0.00015128
                    424,                0.38625,                0.25647,                0.84268,                 0.9797,                0.98475,                  0.995,                0.91037,                0.46189,                0.20277,                0.81954,             0.00014948,             0.00014948,             0.00014948
                    425,                 0.3757,                0.25634,                0.83748,                0.98087,                0.98437,                  0.995,                0.90958,                0.46576,                0.20265,                0.82012,             0.00014768,             0.00014768,             0.00014768
                    426,                0.37944,                0.26592,                0.85042,                0.98235,                0.98217,                  0.995,                0.90957,                0.46867,                0.19819,                0.82069,             0.00014588,             0.00014588,             0.00014588
                    427,                0.37554,                0.26071,                0.83303,                0.97294,                0.99358,                  0.995,                 0.9112,                0.46742,                 0.1999,                0.82061,             0.00014408,             0.00014408,             0.00014408
                    428,                0.37153,                0.25033,                0.84087,                0.98158,                0.99212,                  0.995,                0.91274,                0.46422,                0.19977,                0.82058,             0.00014228,             0.00014228,             0.00014228
                    429,                0.36578,                0.25631,                 0.8491,                0.98368,                0.99273,                  0.995,                0.91033,                0.46329,                0.20172,                0.82089,             0.00014048,             0.00014048,             0.00014048
                    430,                0.38479,                0.26547,                 0.8431,                 0.9837,                 0.9939,                  0.995,                0.90896,                0.46767,                 0.2021,                0.82242,             0.00013868,             0.00013868,             0.00013868
                    431,                 0.3751,                0.24861,                0.84172,                0.98327,                 0.9946,                  0.995,                0.90479,                0.46998,                0.20467,                0.82409,             0.00013688,             0.00013688,             0.00013688
                    432,                0.38134,                0.25842,                0.84226,                0.98279,                0.99531,                  0.995,                0.90461,                 0.4791,                0.20842,                0.82589,             0.00013508,             0.00013508,             0.00013508
                    433,                0.37302,                0.27173,                0.85024,                0.98194,                0.99449,                  0.995,                0.90367,                0.47432,                0.20768,                0.82487,             0.00013328,             0.00013328,             0.00013328
                    434,                0.37669,                0.26362,                0.83531,                0.98151,                0.99481,                  0.995,                0.90677,                0.46412,                0.20444,                0.82225,             0.00013148,             0.00013148,             0.00013148
                    435,                0.36771,                0.26165,                0.83885,                 0.9802,                0.99411,                  0.995,                0.90061,                0.45644,                0.20288,                0.81944,             0.00012968,             0.00012968,             0.00012968
                    436,                 0.3773,                0.24897,                0.84238,                 0.9757,                0.99119,                  0.995,                0.89517,                0.45014,                0.20142,                0.81663,             0.00012788,             0.00012788,             0.00012788
                    437,                0.37337,                0.25084,                0.84599,                0.97434,                0.99057,                  0.995,                0.89529,                0.44459,                0.20045,                0.81575,             0.00012608,             0.00012608,             0.00012608
                    438,                0.37002,                0.26392,                0.83796,                0.97402,                 0.9906,                  0.995,                0.89776,                0.44265,                0.19849,                0.81635,             0.00012428,             0.00012428,             0.00012428
                    439,                0.37368,                0.25925,                0.84435,                0.97194,                0.99103,                  0.995,                0.91001,                0.44389,                 0.1955,                0.81734,             0.00012248,             0.00012248,             0.00012248
                    440,                 0.3747,                0.27223,                0.83513,                0.97268,                0.99226,                  0.995,                0.90355,                0.44474,                0.19365,                0.81785,             0.00012068,             0.00012068,             0.00012068
                    441,                0.35234,                0.25023,                0.84028,                0.97418,                0.99298,                  0.995,                0.91149,                0.44387,                0.19693,                0.81702,             0.00011888,             0.00011888,             0.00011888
                    442,                0.36497,                0.24612,                0.84155,                0.97595,                0.99336,                  0.995,                0.91047,                0.44681,                0.19755,                0.81658,             0.00011708,             0.00011708,             0.00011708
                    443,                0.36618,                0.25217,                0.84404,                0.97673,                0.99372,                  0.995,                0.90272,                0.45157,                0.19862,                0.81713,             0.00011528,             0.00011528,             0.00011528
                    444,                0.37768,                0.25284,                0.83213,                0.97492,                0.99397,                  0.995,                0.90343,                0.46068,                0.20576,                0.81819,             0.00011348,             0.00011348,             0.00011348
                    445,                0.37022,                0.24281,                0.83993,                0.97416,                0.99413,                  0.995,                0.89535,                0.46356,                0.20358,                 0.8187,             0.00011168,             0.00011168,             0.00011168
                    446,                0.37516,                0.25469,                0.84565,                0.97349,                0.99424,                  0.995,                0.90516,                0.46994,                0.20866,                0.82013,             0.00010988,             0.00010988,             0.00010988
                    447,                0.36483,                0.25381,                0.84356,                0.97513,                0.99457,                  0.995,                0.89627,                0.47819,                0.21127,                0.82278,             0.00010808,             0.00010808,             0.00010808
                    448,                  0.373,                0.25313,                0.83567,                0.97903,                0.99523,                  0.995,                0.90595,                0.47907,                0.21229,                 0.8235,             0.00010628,             0.00010628,             0.00010628
                    449,                0.36018,                0.24625,                 0.8478,                0.98077,                0.99573,                  0.995,                0.90783,                 0.4719,                0.20746,                0.82153,             0.00010448,             0.00010448,             0.00010448
                    450,                0.36792,                0.26265,                0.83616,                0.98146,                0.99542,                  0.995,                  0.904,                 0.4657,                0.20607,                0.81936,             0.00010268,             0.00010268,             0.00010268
                    451,                0.37155,                0.25286,                0.84298,                0.98095,                0.99498,                  0.995,                0.90345,                0.46504,                0.20633,                0.81824,             0.00010088,             0.00010088,             0.00010088
                    452,                0.37501,                0.26241,                 0.8452,                 0.9817,                 0.9946,                  0.995,                0.90194,                0.46634,                0.20399,                0.81893,             9.9081e-05,             9.9081e-05,             9.9081e-05
                    453,                0.35042,                0.26521,                0.84363,                 0.9811,                0.99382,                  0.995,                0.90251,                0.46325,                0.20241,                0.81897,             9.7281e-05,             9.7281e-05,             9.7281e-05
                    454,                0.36572,                 0.2478,                0.83561,                0.98146,                0.99314,                  0.995,                0.89349,                0.46099,                0.20122,                0.81995,             9.5481e-05,             9.5481e-05,             9.5481e-05
                    455,                0.36908,                0.23791,                0.84143,                0.98117,                 0.9926,                  0.995,                0.89245,                0.46131,                0.19943,                0.82128,             9.3682e-05,             9.3682e-05,             9.3682e-05
                    456,                0.37376,                0.26162,                0.84501,                  0.979,                 0.9907,                  0.995,                0.90105,                 0.4711,                0.20127,                0.82467,             9.1882e-05,             9.1882e-05,             9.1882e-05
                    457,                0.37075,                0.25039,                0.82661,                0.97884,                0.97732,                  0.995,                0.89878,                0.47569,                0.20521,                0.82592,             9.0082e-05,             9.0082e-05,             9.0082e-05
                    458,                0.35236,                0.24813,                 0.8557,                0.97798,                0.97194,                  0.995,                0.89604,                 0.4773,                0.21138,                0.82651,             8.8282e-05,             8.8282e-05,             8.8282e-05
                    459,                0.36559,                0.25934,                0.84546,                 0.9674,                0.97047,                0.99405,                 0.8953,                0.47798,                0.23301,                0.82698,             8.6482e-05,             8.6482e-05,             8.6482e-05
                    460,                0.37124,                0.24101,                0.84741,                0.97678,                0.93169,                0.99021,                0.88843,                0.47758,                0.28105,                0.82819,             8.4682e-05,             8.4682e-05,             8.4682e-05
                    461,                0.37377,                 0.2644,                0.84637,                0.97633,                 0.9318,                0.98995,                0.89213,                0.47716,                0.29196,                0.82841,             8.2883e-05,             8.2883e-05,             8.2883e-05
                    462,                0.36619,                 0.2413,                0.83613,                0.97633,                0.93211,                0.98933,                0.89265,                0.46862,                0.28918,                0.82635,             8.1083e-05,             8.1083e-05,             8.1083e-05
                    463,                0.35734,                0.24227,                 0.8424,                0.97717,                0.93233,                0.98933,                0.90241,                0.46238,                0.28348,                0.82487,             7.9283e-05,             7.9283e-05,             7.9283e-05
                    464,                0.36908,                 0.2424,                0.83151,                0.97408,                0.93378,                0.98927,                0.90605,                0.45732,                0.27081,                 0.8228,             7.7483e-05,             7.7483e-05,             7.7483e-05
                    465,                 0.3716,                0.25198,                0.84336,                0.97269,                0.93762,                0.99111,                0.91111,                0.45746,                0.26398,                0.82242,             7.5683e-05,             7.5683e-05,             7.5683e-05
                    466,                0.35942,                0.25051,                0.83986,                0.97033,                0.94095,                0.99164,                0.91271,                0.46153,                0.26363,                0.82251,             7.3884e-05,             7.3884e-05,             7.3884e-05
                    467,                0.37038,                0.26118,                0.83801,                0.96754,                0.94816,                0.99405,                 0.9024,                0.46208,                0.25135,                0.82129,             7.2084e-05,             7.2084e-05,             7.2084e-05
                    468,                0.36519,                 0.2454,                0.84297,                0.96345,                0.96708,                0.99452,                0.90407,                0.46376,                0.21857,                0.81981,             7.0284e-05,             7.0284e-05,             7.0284e-05
                    469,                0.36787,                0.23701,                0.83876,                0.96683,                0.96843,                  0.995,                0.90514,                0.46393,                0.21201,                0.81987,             6.8484e-05,             6.8484e-05,             6.8484e-05
                    470,                0.36822,                0.25621,                0.84282,                0.96556,                0.96944,                  0.995,                0.90464,                0.46369,                0.21138,                0.82026,             6.6684e-05,             6.6684e-05,             6.6684e-05
                    471,                0.36221,                0.23631,                0.84332,                0.96597,                0.97089,                  0.995,                0.91411,                0.46276,                0.21105,                0.82101,             6.4884e-05,             6.4884e-05,             6.4884e-05
                    472,                0.35101,                0.24257,                0.83528,                0.96145,                 0.9719,                0.99452,                0.90886,                0.46444,                0.21277,                0.82239,             6.3085e-05,             6.3085e-05,             6.3085e-05
                    473,                0.36571,                0.26064,                0.83728,                0.95796,                 0.9722,                0.99452,                0.90921,                0.46321,                0.21225,                0.82179,             6.1285e-05,             6.1285e-05,             6.1285e-05
                    474,                0.36406,                0.23906,                0.84146,                0.96018,                 0.9735,                0.99452,                0.91029,                0.46139,                0.21098,                0.82079,             5.9485e-05,             5.9485e-05,             5.9485e-05
                    475,                0.35247,                 0.2295,                0.84051,                 0.9614,                0.97446,                0.99452,                 0.9106,                0.46119,                  0.212,                0.82021,             5.7685e-05,             5.7685e-05,             5.7685e-05
                    476,                 0.3474,                0.23386,                0.84094,                0.96131,                0.97549,                0.99452,                0.90985,                0.46194,                0.21211,                0.81964,             5.5885e-05,             5.5885e-05,             5.5885e-05
                    477,                0.35157,                0.22756,                0.82604,                0.96383,                0.97582,                0.99452,                0.90277,                0.46236,                0.21073,                0.81955,             5.4086e-05,             5.4086e-05,             5.4086e-05
                    478,                0.35208,                0.24471,                0.83244,                0.96384,                0.97617,                0.99452,                0.89251,                0.46352,                0.21046,                0.81952,             5.2286e-05,             5.2286e-05,             5.2286e-05
                    479,                0.34395,                0.23044,                0.83298,                0.96464,                0.97686,                0.99452,                0.89368,                0.46446,                0.20912,                0.81969,             5.0486e-05,             5.0486e-05,             5.0486e-05
                    480,                0.35742,                0.23201,                0.83681,                 0.9686,                0.97704,                  0.995,                0.90892,                0.46619,                0.21114,                0.82018,             4.8686e-05,             4.8686e-05,             4.8686e-05
