                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    308,                0.45222,                0.29868,                 0.9547,                0.92461,                      1,                  0.995,                0.90196,                0.46906,                0.26084,                 0.9768,              0.0005632,              0.0005632,              0.0005632
                    309,                0.45717,                0.29235,                 0.9525,                0.92488,                      1,                  0.995,                0.89447,                 0.4792,                0.25245,                  0.982,             0.00056037,             0.00056037,             0.00056037
                    310,                0.47261,                0.30473,                0.97024,                0.92951,                      1,                  0.995,                0.88892,                0.48349,                0.24239,                0.98461,             0.00055754,             0.00055754,             0.00055754
                    311,                0.45183,                0.29946,                0.94336,                0.93665,                      1,                  0.995,                0.89981,                0.47055,                0.24041,                0.97147,             0.00055471,             0.00055471,             0.00055471
                    312,                0.45946,                0.32252,                0.96428,                0.92868,                0.99594,                  0.995,                0.89273,                0.47026,                0.25719,                0.96245,             0.00055188,             0.00055188,             0.00055188
                    313,                0.46002,                0.32052,                 0.9489,                0.93124,                0.99544,                  0.995,                 0.8856,                0.47217,                0.25986,                0.96275,             0.00054905,             0.00054905,             0.00054905
                    314,                0.45201,                 0.3085,                0.93348,                0.94098,                0.95322,                  0.987,                0.86844,                0.47883,                0.27811,                0.97139,             0.00054622,             0.00054622,             0.00054622
                    315,                0.47637,                0.31453,                0.96327,                0.95776,                0.94436,                 0.9833,                0.86077,                0.48924,                0.29515,                0.98776,             0.00054339,             0.00054339,             0.00054339
                    316,                0.46132,                0.33626,                0.95799,                0.96347,                0.95493,                0.96572,                0.85394,                0.47441,                0.28759,                0.98132,             0.00054056,             0.00054056,             0.00054056
                    317,                0.47165,                0.33649,                0.96087,                0.97507,                0.95833,                0.96675,                0.85164,                0.47698,                0.26402,                0.98071,             0.00053773,             0.00053773,             0.00053773
                    318,                0.46056,                0.31381,                0.92597,                0.97721,                0.95833,                  0.987,                0.87209,                0.49282,                0.25524,                0.99298,              0.0005349,              0.0005349,              0.0005349
                    319,                0.45683,                0.30424,                 0.9502,                0.97794,                0.95833,                0.97786,                0.86161,                0.49144,                 0.2488,                 0.9926,             0.00053207,             0.00053207,             0.00053207
                    320,                0.45113,                0.29716,                0.92977,                0.97887,                0.95833,                0.97382,                0.86804,                 0.4743,                 0.2569,                0.97105,             0.00052924,             0.00052924,             0.00052924
                    321,                0.47544,                0.32386,                0.96157,                0.97847,                0.95833,                0.97962,                0.88294,                0.46949,                0.25274,                0.96221,             0.00052642,             0.00052642,             0.00052642
                    322,                0.45866,                0.31397,                0.93306,                0.97679,                0.95787,                0.99056,                0.88553,                0.46956,                0.24538,                 0.9623,             0.00052359,             0.00052359,             0.00052359
                    323,                0.45393,                0.30746,                0.93627,                0.97143,                0.99585,                  0.995,                0.89999,                0.46435,                0.24165,                0.96142,             0.00052076,             0.00052076,             0.00052076
                    324,                0.47547,                0.32615,                0.96007,                0.97608,                 0.8951,                0.98409,                0.88505,                0.45811,                0.28498,                0.96437,             0.00051793,             0.00051793,             0.00051793
                    325,                0.47069,                0.29286,                 0.9548,                0.96862,                0.87751,                0.97962,                0.88001,                0.45501,                0.29073,                0.96286,              0.0005151,              0.0005151,              0.0005151
                    326,                0.44562,                 0.3156,                0.96222,                0.95168,                0.91779,                0.98167,                0.88333,                0.45325,                0.27905,                 0.9578,             0.00051227,             0.00051227,             0.00051227
                    327,                0.49833,                0.34042,                0.96452,                0.95578,                0.98002,                0.99056,                0.88533,                0.45482,                0.24761,                0.95445,             0.00050944,             0.00050944,             0.00050944
                    328,                0.48092,                0.31432,                 0.9438,                0.99107,                      1,                  0.995,                0.90416,                0.45065,                 0.2197,                0.95395,             0.00050661,             0.00050661,             0.00050661
                    329,                0.44298,                0.30569,                0.93655,                0.99075,                      1,                  0.995,                 0.9002,                0.44836,                0.21438,                0.95382,             0.00050378,             0.00050378,             0.00050378
                    330,                0.47034,                0.31357,                0.98624,                0.98737,                      1,                  0.995,                0.88887,                 0.4583,                 0.2115,                0.96138,             0.00050095,             0.00050095,             0.00050095
                    331,                0.46389,                0.32293,                0.96641,                 0.9831,                      1,                  0.995,                0.87912,                0.46782,                0.21695,                0.96811,             0.00049812,             0.00049812,             0.00049812
                    332,                0.46547,                0.30979,                0.95629,                0.97417,                0.99853,                  0.995,                0.88332,                0.45557,                0.21026,                0.96402,             0.00049529,             0.00049529,             0.00049529
                    333,                0.48002,                0.31275,                0.95078,                 0.9694,                0.99684,                  0.995,                0.88057,                0.44874,                0.21304,                0.96102,             0.00049246,             0.00049246,             0.00049246
                    334,                0.46607,                  0.331,                0.97064,                0.97142,                0.99878,                  0.995,                0.88159,                0.45329,                0.21516,                0.96234,             0.00048963,             0.00048963,             0.00048963
                    335,                0.46151,                0.33194,                0.96654,                0.96921,                0.99849,                  0.995,                0.88001,                0.45571,                0.21773,                0.96206,              0.0004868,              0.0004868,              0.0004868
                    336,                0.45221,                0.32553,                0.94207,                0.96667,                0.97871,                  0.995,                0.88383,                0.46361,                0.24025,                0.95628,             0.00048397,             0.00048397,             0.00048397
                    337,                0.44402,                0.31529,                 0.9462,                0.96677,                0.97677,                  0.995,                0.88903,                0.46443,                0.23469,                0.95479,             0.00048114,             0.00048114,             0.00048114
                    338,                0.46432,                0.29983,                0.94499,                0.96498,                0.98142,                  0.995,                0.88658,                0.45763,                0.23354,                0.95182,             0.00047831,             0.00047831,             0.00047831
                    339,                0.45998,                0.31133,                0.96236,                 0.9758,                0.95833,                0.99056,                 0.8796,                0.45777,                0.23489,                0.95245,             0.00047549,             0.00047549,             0.00047549
                    340,                 0.4637,                0.30059,                0.95568,                0.97758,                      1,                  0.995,                0.88113,                0.45729,                0.22698,                0.95661,             0.00047266,             0.00047266,             0.00047266
                    341,                0.47384,                0.31386,                0.95158,                0.98642,                      1,                  0.995,                0.88192,                0.46208,                0.22133,                0.95916,             0.00046983,             0.00046983,             0.00046983
                    342,                  0.454,                0.28593,                 0.9256,                0.98948,                      1,                  0.995,                0.87731,                0.46723,                0.21215,                0.96112,               0.000467,               0.000467,               0.000467
                    343,                0.48134,                0.34567,                0.99476,                0.98551,                      1,                  0.995,                 0.8842,                0.46381,                0.20845,                0.95949,             0.00046417,             0.00046417,             0.00046417
                    344,                0.45998,                0.29929,                0.97045,                0.98321,                      1,                  0.995,                0.89396,                0.45563,                0.20758,                0.96389,             0.00046134,             0.00046134,             0.00046134
                    345,                0.44423,                0.30602,                0.94229,                0.97416,                      1,                  0.995,                0.89591,                0.44908,                0.20299,                0.96219,             0.00045851,             0.00045851,             0.00045851
                    346,                0.44706,                0.30136,                0.95047,                0.97255,                0.99897,                  0.995,                0.89561,                0.44728,                0.20088,                0.96156,             0.00045568,             0.00045568,             0.00045568
                    347,                 0.4313,                0.30135,                0.92975,                0.97159,                0.99827,                  0.995,                0.88952,                0.44446,                0.20054,                0.95772,             0.00045285,             0.00045285,             0.00045285
                    348,                0.45747,                0.30144,                0.97082,                0.98152,                0.99969,                  0.995,                0.89265,                0.43952,                0.19823,                0.95063,             0.00045002,             0.00045002,             0.00045002
                    349,                0.44437,                 0.3078,                0.95171,                0.98712,                      1,                  0.995,                0.89347,                0.44351,                0.19454,                0.95389,             0.00044719,             0.00044719,             0.00044719
                    350,                0.44468,                0.29109,                0.94956,                0.99289,                      1,                  0.995,                0.89509,                0.45539,                0.19245,                0.96578,             0.00044436,             0.00044436,             0.00044436
                    351,                0.46534,                0.30721,                0.95638,                  0.995,                0.99945,                  0.995,                0.89205,                0.47772,                0.20501,                0.98405,             0.00044153,             0.00044153,             0.00044153
                    352,                0.46574,                0.31057,                 0.9579,                0.99589,                0.93785,                  0.995,                0.86817,                0.53151,                0.27221,                 1.0256,              0.0004387,              0.0004387,              0.0004387
                    353,                0.46556,                 0.3064,                0.94755,                0.95932,                0.99526,                  0.995,                0.88336,                0.50559,                0.22865,                0.99757,             0.00043587,             0.00043587,             0.00043587
                    354,                0.45669,                0.29758,                0.93816,                0.98856,                      1,                  0.995,                0.90102,                 0.4681,                0.19574,                0.96228,             0.00043304,             0.00043304,             0.00043304
                    355,                0.44921,                0.29353,                0.91905,                0.96631,                0.99737,                  0.995,                0.89724,                0.45777,                0.21117,                0.95371,             0.00043021,             0.00043021,             0.00043021
                    356,                0.45941,                0.30124,                0.95357,                 0.9761,                0.95833,                0.98897,                0.89284,                 0.4709,                 0.2385,                0.96968,             0.00042739,             0.00042739,             0.00042739
                    357,                0.47539,                0.32009,                0.95668,                0.97686,                0.95833,                0.98817,                0.88113,                0.50184,                0.25319,                0.99555,             0.00042456,             0.00042456,             0.00042456
                    358,                0.45786,                0.29058,                0.93112,                0.97716,                0.95833,                0.98897,                0.87993,                0.52039,                0.25187,                 1.0103,             0.00042173,             0.00042173,             0.00042173
                    359,                0.46673,                0.30201,                0.96166,                0.97721,                0.95833,                0.98541,                 0.8691,                0.51202,                0.23924,                 1.0006,              0.0004189,              0.0004189,              0.0004189
                    360,                0.44253,                0.28483,                0.94145,                0.97823,                0.95833,                0.98579,                0.88338,                0.48618,                0.24317,                0.98781,             0.00041607,             0.00041607,             0.00041607
                    361,                0.43776,                0.28389,                0.93547,                0.97832,                0.95833,                0.98303,                0.89727,                0.48072,                0.23886,                0.98842,             0.00041324,             0.00041324,             0.00041324
                    362,                0.46064,                0.29111,                0.94159,                0.97845,                0.95833,                0.98579,                0.89504,                0.47621,                0.22664,                0.98487,             0.00041041,             0.00041041,             0.00041041
                    363,                0.43831,                0.27141,                0.94246,                0.97764,                0.95833,                  0.985,                0.89672,                 0.4755,                0.23245,                0.97904,             0.00040758,             0.00040758,             0.00040758
                    364,                0.44364,                0.29726,                0.94799,                 0.9353,                0.99908,                0.98659,                0.88879,                0.47172,                0.24029,                0.97222,             0.00040475,             0.00040475,             0.00040475
                    365,                0.43501,                0.27927,                0.92229,                0.93257,                0.99791,                0.98183,                0.88686,                0.46635,                0.24043,                0.96968,             0.00040192,             0.00040192,             0.00040192
                    366,                0.43858,                0.27558,                0.92911,                0.98011,                0.95092,                 0.9743,                0.87086,                0.46504,                0.24389,                0.96685,             0.00039909,             0.00039909,             0.00039909
                    367,                0.43223,                0.28189,                0.93062,                0.97957,                0.95745,                0.97271,                0.86901,                0.46167,                0.24018,                0.96378,             0.00039626,             0.00039626,             0.00039626
                    368,                0.43484,                0.28981,                0.95472,                 0.9233,                0.95833,                0.96518,                 0.8631,                0.46291,                0.25037,                0.96776,             0.00039343,             0.00039343,             0.00039343
                    369,                0.45908,                0.28976,                0.95464,                0.90553,                0.99431,                0.96722,                0.86308,                0.46398,                0.25355,                0.96907,              0.0003906,              0.0003906,              0.0003906
                    370,                0.42749,                0.27494,                0.92272,                0.90875,                      1,                0.98158,                 0.8755,                0.46738,                0.24882,                0.96899,             0.00038777,             0.00038777,             0.00038777
                    371,                0.45449,                0.31586,                0.95485,                0.97597,                      1,                  0.995,                0.88215,                0.46832,                0.23088,                0.97032,             0.00038494,             0.00038494,             0.00038494
                    372,                0.45524,                0.29339,                0.93093,                0.97893,                      1,                  0.995,                0.89979,                  0.462,                0.21019,                0.96825,             0.00038211,             0.00038211,             0.00038211
                    373,                0.44092,                0.27892,                0.91988,                0.97864,                      1,                  0.995,                 0.8965,                0.45772,                0.20446,                0.96929,             0.00037929,             0.00037929,             0.00037929
                    374,                0.44653,                0.26666,                0.94579,                0.97616,                      1,                  0.995,                0.88634,                0.46215,                0.20072,                0.97609,             0.00037646,             0.00037646,             0.00037646
                    375,                0.44739,                0.28175,                0.95266,                0.97658,                      1,                  0.995,                0.88163,                0.46712,                0.20176,                0.97903,             0.00037363,             0.00037363,             0.00037363
                    376,                0.44015,                0.27793,                0.92243,                0.97731,                      1,                  0.995,                0.89479,                 0.4604,                0.19843,                0.96774,              0.0003708,              0.0003708,              0.0003708
                    377,                 0.4309,                0.27027,                0.92507,                0.97511,                      1,                  0.995,                0.88412,                0.45855,                0.20162,                0.96262,             0.00036797,             0.00036797,             0.00036797
                    378,                0.42351,                0.29585,                 0.9511,                0.97239,                      1,                  0.995,                 0.8805,                0.45827,                0.20418,                0.96055,             0.00036514,             0.00036514,             0.00036514
                    379,                0.46281,                  0.303,                0.95491,                0.97645,                      1,                  0.995,                0.88841,                  0.461,                0.19841,                0.96297,             0.00036231,             0.00036231,             0.00036231
                    380,                 0.4414,                0.28342,                0.93307,                0.97726,                      1,                  0.995,                0.88771,                0.48283,                0.19608,                0.97691,             0.00035948,             0.00035948,             0.00035948
                    381,                0.44467,                0.28318,                 0.9357,                0.97975,                      1,                  0.995,                 0.8895,                0.48396,                0.19674,                 0.9806,             0.00035665,             0.00035665,             0.00035665
                    382,                0.43087,                0.28175,                0.94918,                0.98673,                      1,                  0.995,                0.88838,                0.48327,                 0.1884,                0.98196,             0.00035382,             0.00035382,             0.00035382
                    383,                 0.4452,                0.29291,                0.94312,                0.99088,                      1,                  0.995,                0.88771,                0.48736,                0.18687,                0.98962,             0.00035099,             0.00035099,             0.00035099
                    384,                0.43232,                0.27953,                0.93605,                0.99179,                      1,                  0.995,                0.88433,                0.48117,                0.19091,                0.98612,             0.00034816,             0.00034816,             0.00034816
                    385,                0.44492,                0.30229,                0.95185,                0.99194,                      1,                  0.995,                0.88348,                0.46769,                0.19755,                0.97485,             0.00034533,             0.00034533,             0.00034533
                    386,                0.43648,                0.29078,                0.94193,                 0.9919,                      1,                  0.995,                0.88195,                0.46609,                0.19448,                0.97245,              0.0003425,              0.0003425,              0.0003425
                    387,                0.42623,                0.26424,                0.93861,                0.99134,                      1,                  0.995,                 0.8856,                0.46902,                0.18754,                0.97497,             0.00033967,             0.00033967,             0.00033967
                    388,                 0.4318,                0.25668,                0.92355,                0.99171,                      1,                  0.995,                0.87817,                0.47903,                0.19543,                0.97729,             0.00033684,             0.00033684,             0.00033684
                    389,                0.43775,                0.28101,                0.92076,                0.99211,                      1,                  0.995,                0.88172,                 0.4724,                0.18489,                0.97087,             0.00033401,             0.00033401,             0.00033401
                    390,                 0.4208,                0.28198,                0.93547,                0.99236,                      1,                  0.995,                0.88314,                0.46189,                0.18667,                0.96352,             0.00033119,             0.00033119,             0.00033119
                    391,                0.43911,                0.28803,                0.92673,                0.99254,                      1,                  0.995,                0.89366,                0.45697,                0.19015,                0.95952,             0.00032836,             0.00032836,             0.00032836
                    392,                0.42256,                0.28431,                0.93868,                0.99318,                      1,                  0.995,                0.88549,                0.46884,                0.19778,                0.96387,             0.00032553,             0.00032553,             0.00032553
                    393,                0.43413,                 0.2688,                0.94668,                 0.9934,                      1,                  0.995,                 0.8871,                0.46821,                0.19507,                0.96237,              0.0003227,              0.0003227,              0.0003227
                    394,                0.44203,                0.25965,                0.95065,                0.99365,                      1,                  0.995,                0.88989,                0.46563,                0.19133,                 0.9626,             0.00031987,             0.00031987,             0.00031987
                    395,                0.42726,                0.26086,                0.92923,                0.99411,                      1,                  0.995,                0.88798,                0.46689,                0.19115,                0.96315,             0.00031704,             0.00031704,             0.00031704
                    396,                0.44172,                0.27508,                0.93263,                 0.9955,                      1,                  0.995,                0.88556,                0.47778,                0.19617,                0.96718,             0.00031421,             0.00031421,             0.00031421
                    397,                0.43369,                0.29799,                0.94379,                0.99552,                      1,                  0.995,                0.89092,                0.46888,                0.19181,                0.96141,             0.00031138,             0.00031138,             0.00031138
                    398,                0.43469,                 0.2857,                0.93265,                0.99481,                      1,                  0.995,                 0.9023,                0.46129,                 0.1929,                0.95764,             0.00030855,             0.00030855,             0.00030855
                    399,                0.43361,                0.27008,                0.93314,                0.99432,                      1,                  0.995,                0.90442,                0.45394,                0.19059,                0.95513,             0.00030572,             0.00030572,             0.00030572
                    400,                0.44503,                0.31964,                0.94798,                0.99348,                      1,                  0.995,                0.90221,                0.44871,                0.20348,                0.95808,             0.00030289,             0.00030289,             0.00030289
                    401,                0.43048,                0.27529,                0.93397,                0.99255,                0.99333,                  0.995,                0.90245,                0.45035,                0.20779,                 0.9615,             0.00030006,             0.00030006,             0.00030006
                    402,                0.43718,                0.28658,                0.92961,                0.95311,                0.99051,                0.99056,                0.88571,                0.45715,                0.22429,                0.96495,             0.00029723,             0.00029723,             0.00029723
                    403,                0.44756,                0.28331,                 0.9545,                0.95087,                 0.9873,                0.99056,                0.87638,                0.46173,                0.23095,                0.96857,              0.0002944,              0.0002944,              0.0002944
                    404,                0.44979,                0.31389,                0.95525,                0.99268,                0.98193,                  0.995,                0.88812,                0.45921,                0.22563,                0.96003,             0.00029157,             0.00029157,             0.00029157
                    405,                0.44902,                0.29248,                0.95001,                0.98969,                0.98671,                  0.995,                0.88863,                0.46491,                0.21668,                0.96489,             0.00028874,             0.00028874,             0.00028874
                    406,                0.41431,                0.28948,                0.91762,                0.97778,                0.99612,                  0.995,                0.89171,                0.47055,                0.21552,                0.96818,             0.00028591,             0.00028591,             0.00028591
                    407,                0.41871,                0.26703,                0.91816,                0.97609,                      1,                  0.995,                0.89155,                0.46639,                0.21105,                0.96255,             0.00028308,             0.00028308,             0.00028308
                    408,                0.42158,                0.27786,                0.93967,                0.97439,                      1,                  0.995,                0.88557,                0.45137,                  0.201,                0.95309,             0.00028026,             0.00028026,             0.00028026
                    409,                0.42888,                0.26943,                0.93364,                0.97412,                      1,                  0.995,                0.88198,                0.45393,                0.20123,                0.95664,             0.00027743,             0.00027743,             0.00027743
                    410,                0.44154,                 0.2841,                0.94162,                 0.9701,                0.99859,                  0.995,                0.88188,                0.46002,                 0.2054,                0.96002,              0.0002746,              0.0002746,              0.0002746
                    411,                 0.4221,                0.27021,                0.95833,                0.97234,                      1,                  0.995,                0.88671,                0.46062,                0.20569,                0.96237,             0.00027177,             0.00027177,             0.00027177
                    412,                 0.4305,                0.29027,                0.95214,                0.97773,                      1,                  0.995,                0.88474,                0.47167,                0.20949,                0.98184,             0.00026894,             0.00026894,             0.00026894
                    413,                0.42212,                0.27605,                0.93629,                  0.977,                      1,                  0.995,                0.88549,                0.46774,                 0.2068,                0.97971,             0.00026611,             0.00026611,             0.00026611
                    414,                0.43711,                0.26306,                0.92985,                0.98061,                      1,                  0.995,                0.89303,                0.45287,                 0.1966,                0.96913,             0.00026328,             0.00026328,             0.00026328
                    415,                0.41282,                0.26601,                0.93802,                0.98782,                      1,                  0.995,                0.88899,                0.44376,                0.19029,                0.96491,             0.00026045,             0.00026045,             0.00026045
                    416,                0.41291,                0.27191,                0.92148,                0.98725,                      1,                  0.995,                0.88407,                0.44405,                0.19341,                0.96454,             0.00025762,             0.00025762,             0.00025762
                    417,                0.43043,                0.28785,                0.94495,                0.98888,                      1,                  0.995,                0.89323,                0.44267,                0.19106,                0.96293,             0.00025479,             0.00025479,             0.00025479
                    418,                0.42271,                0.29298,                0.94591,                 0.9902,                      1,                  0.995,                0.89134,                0.44532,                0.19614,                 0.9623,             0.00025196,             0.00025196,             0.00025196
                    419,                0.43433,                0.27569,                0.93623,                0.99131,                      1,                  0.995,                0.88553,                0.44619,                0.19209,                0.96045,             0.00024913,             0.00024913,             0.00024913
                    420,                 0.4039,                0.25105,                 0.9132,                0.99328,                      1,                  0.995,                0.88378,                0.44837,                0.19069,                0.95937,              0.0002463,              0.0002463,              0.0002463
                    421,                 0.3942,                0.24544,                0.90038,                0.99388,                      1,                  0.995,                0.87889,                 0.4601,                0.19462,                0.96901,             0.00024347,             0.00024347,             0.00024347
                    422,                0.41987,                0.25952,                0.93763,                0.99415,                      1,                  0.995,                 0.8829,                0.46809,                0.19011,                0.97637,             0.00024064,             0.00024064,             0.00024064
                    423,                0.42019,                0.27455,                0.92867,                0.99426,                      1,                  0.995,                0.88274,                0.47002,                0.18942,                0.97948,             0.00023781,             0.00023781,             0.00023781
                    424,                0.41991,                0.25814,                0.92693,                0.99375,                      1,                  0.995,                0.88997,                0.46752,                0.18861,                0.97491,             0.00023498,             0.00023498,             0.00023498
                    425,                0.41825,                0.26146,                0.93133,                0.99327,                      1,                  0.995,                0.89822,                0.46802,                0.19077,                0.97279,             0.00023216,             0.00023216,             0.00023216
                    426,                0.41071,                0.27834,                0.93486,                 0.9934,                      1,                  0.995,                0.89944,                0.47017,                 0.1908,                0.97137,             0.00022933,             0.00022933,             0.00022933
                    427,                0.40893,                0.27322,                0.91131,                0.99352,                      1,                  0.995,                 0.8977,                0.46586,                0.18983,                0.96649,              0.0002265,              0.0002265,              0.0002265
                    428,                0.41226,                 0.2518,                0.91365,                0.99386,                      1,                  0.995,                0.89326,                0.45868,                0.18627,                0.96249,             0.00022367,             0.00022367,             0.00022367
                    429,                0.41991,                0.26391,                0.94063,                0.99395,                      1,                  0.995,                0.89758,                0.45975,                0.18576,                0.96319,             0.00022084,             0.00022084,             0.00022084
                    430,                0.42094,                0.27354,                0.93293,                0.99385,                      1,                  0.995,                0.89204,                0.46966,                0.19381,                0.97066,             0.00021801,             0.00021801,             0.00021801
                    431,                0.41444,                0.25701,                  0.906,                0.99385,                      1,                  0.995,                0.89146,                0.48192,                0.19825,                0.98008,             0.00021518,             0.00021518,             0.00021518
                    432,                0.40949,                0.25101,                0.92378,                0.99037,                0.99813,                  0.995,                0.88766,                0.47857,                0.19993,                0.97552,             0.00021235,             0.00021235,             0.00021235
                    433,                0.43376,                0.28994,                0.95735,                 0.9881,                0.99678,                  0.995,                0.89575,                0.46796,                0.20286,                0.96266,             0.00020952,             0.00020952,             0.00020952
                    434,                0.43094,                0.27519,                0.93287,                0.98438,                0.99815,                  0.995,                0.88492,                0.46249,                0.21016,                0.95955,             0.00020669,             0.00020669,             0.00020669
                    435,                0.41018,                0.26664,                0.92566,                0.98019,                0.99855,                  0.995,                0.88329,                0.46084,                0.21184,                0.96137,             0.00020386,             0.00020386,             0.00020386
                    436,                0.42073,                0.25318,                0.92547,                0.97591,                      1,                  0.995,                0.88968,                0.45705,                0.20153,                0.95933,             0.00020103,             0.00020103,             0.00020103
                    437,                0.40583,                0.25738,                 0.9246,                0.97619,                      1,                  0.995,                0.89047,                0.45269,                0.20144,                0.95484,              0.0001982,              0.0001982,              0.0001982
                    438,                0.40566,                0.26111,                0.92088,                0.97683,                      1,                  0.995,                 0.8933,                0.45296,                  0.193,                0.95212,             0.00019537,             0.00019537,             0.00019537
                    439,                 0.4077,                0.27875,                0.93039,                0.97923,                      1,                  0.995,                0.89427,                0.45759,                0.19489,                0.95438,             0.00019254,             0.00019254,             0.00019254
                    440,                0.41448,                 0.2963,                0.93251,                0.99179,                      1,                  0.995,                0.88958,                0.46669,                0.19595,                0.95971,             0.00018971,             0.00018971,             0.00018971
                    441,                0.40765,                0.26915,                0.93311,                0.99336,                      1,                  0.995,                0.89394,                0.45582,                0.18972,                0.95158,             0.00018688,             0.00018688,             0.00018688
                    442,                0.41432,                0.25277,                 0.9275,                0.99372,                      1,                  0.995,                0.89254,                 0.4471,                0.18607,                0.94502,             0.00018406,             0.00018406,             0.00018406
                    443,                0.39631,                0.26765,                0.93311,                0.99363,                      1,                  0.995,                0.89103,                0.45093,                0.18223,                0.94916,             0.00018123,             0.00018123,             0.00018123
                    444,                0.40273,                0.24912,                0.92904,                0.99447,                      1,                  0.995,                0.88477,                0.46223,                0.17984,                0.95702,              0.0001784,              0.0001784,              0.0001784
                    445,                0.40135,                0.25179,                0.91583,                0.99426,                      1,                  0.995,                0.88721,                0.46166,                0.17914,                0.95488,             0.00017557,             0.00017557,             0.00017557
                    446,                0.41965,                0.26123,                0.94525,                0.99417,                      1,                  0.995,                 0.8883,                0.46111,                 0.1826,                0.95627,             0.00017274,             0.00017274,             0.00017274
                    447,                0.40086,                0.26042,                0.92969,                0.99436,                      1,                  0.995,                0.88623,                0.46541,                0.18466,                0.96117,             0.00016991,             0.00016991,             0.00016991
                    448,                0.40389,                0.24566,                0.92113,                0.99424,                      1,                  0.995,                 0.8889,                0.47157,                0.19054,                0.96783,             0.00016708,             0.00016708,             0.00016708
                    449,                0.40326,                0.26295,                0.92684,                0.99425,                      1,                  0.995,                0.89139,                0.46324,                0.18398,                0.96109,             0.00016425,             0.00016425,             0.00016425
                    450,                0.41482,                0.28198,                0.91933,                0.99437,                      1,                  0.995,                0.89299,                0.45673,                0.18236,                 0.9572,             0.00016142,             0.00016142,             0.00016142
                    451,                0.40963,                 0.2599,                0.93888,                0.99448,                      1,                  0.995,                0.88711,                0.45409,                0.17875,                 0.9568,             0.00015859,             0.00015859,             0.00015859
                    452,                0.41284,                0.26522,                0.91334,                0.99486,                      1,                  0.995,                0.88799,                0.45811,                0.17725,                0.96274,             0.00015576,             0.00015576,             0.00015576
                    453,                0.39034,                0.28175,                0.92131,                0.99501,                      1,                  0.995,                0.88396,                0.45929,                0.18369,                0.96367,             0.00015293,             0.00015293,             0.00015293
                    454,                0.40564,                 0.2544,                0.90429,                0.99495,                      1,                  0.995,                0.88954,                0.45723,                0.17981,                0.96179,              0.0001501,              0.0001501,              0.0001501
                    455,                0.41135,                 0.2598,                0.92631,                0.99496,                      1,                  0.995,                0.88964,                0.45795,                0.18338,                0.96252,             0.00014727,             0.00014727,             0.00014727
                    456,                0.41442,                0.26844,                0.93726,                0.99475,                0.99747,                  0.995,                0.89238,                 0.4638,                0.18517,                0.97001,             0.00014444,             0.00014444,             0.00014444
                    457,                0.39362,                0.25911,                0.91033,                0.99461,                0.99492,                  0.995,                0.88908,                0.46932,                0.18938,                0.97483,             0.00014161,             0.00014161,             0.00014161
                    458,                0.39762,                0.27398,                0.94116,                0.99456,                0.99387,                  0.995,                 0.8895,                0.47278,                 0.1895,                0.97885,             0.00013878,             0.00013878,             0.00013878
                    459,                0.41491,                 0.2801,                 0.9442,                0.99439,                0.99202,                  0.995,                 0.8939,                0.47327,                0.19117,                0.97853,             0.00013596,             0.00013596,             0.00013596
                    460,                 0.3978,                0.26029,                0.92154,                 0.9923,                0.99004,                  0.995,                0.89611,                 0.4684,                0.20203,                0.97352,             0.00013313,             0.00013313,             0.00013313
                    461,                0.41499,                0.27629,                 0.9376,                0.99043,                0.98766,                  0.995,                0.89721,                 0.4641,                0.20667,                0.96838,              0.0001303,              0.0001303,              0.0001303
                    462,                0.39369,                0.23833,                0.91618,                0.98799,                 0.9829,                  0.995,                0.89371,                 0.4598,                0.20944,                0.96325,             0.00012747,             0.00012747,             0.00012747
                    463,                0.39551,                0.25175,                0.92861,                0.98771,                0.98082,                  0.995,                0.89251,                0.45563,                0.21178,                0.95883,             0.00012464,             0.00012464,             0.00012464
                    464,                0.39221,                0.23959,                0.91223,                0.99541,                0.96519,                  0.995,                0.89203,                0.45402,                0.22388,                0.95547,             0.00012181,             0.00012181,             0.00012181
                    465,                0.38705,                0.24405,                0.91011,                0.99845,                0.95466,                  0.995,                0.89365,                0.45493,                0.23214,                0.95751,             0.00011898,             0.00011898,             0.00011898
                    466,                0.39356,                0.26411,                0.91429,                0.95382,                0.97985,                0.99056,                0.89067,                0.45533,                0.23212,                0.95999,             0.00011615,             0.00011615,             0.00011615
                    467,                0.40286,                0.28414,                0.92773,                0.95277,                0.98053,                0.99056,                0.88936,                0.45505,                0.23242,                0.96332,             0.00011332,             0.00011332,             0.00011332
                    468,                0.40008,                0.25253,                0.94361,                0.99836,                 0.9707,                  0.995,                0.89018,                0.45563,                0.21916,                0.96679,             0.00011049,             0.00011049,             0.00011049
                    469,                0.40943,                0.24641,                0.92904,                0.99819,                0.97667,                  0.995,                0.88766,                0.45729,                0.21394,                0.96817,             0.00010766,             0.00010766,             0.00010766
                    470,                0.39433,                0.25544,                0.93882,                0.99488,                0.98299,                  0.995,                0.88832,                0.45848,                0.20755,                0.96921,             0.00010483,             0.00010483,             0.00010483
